state,district,total_days,total_enrolments,total_updates,total_activity,avg_daily_enrolments,avg_daily_updates,avg_daily_activity,eur_mean,eur_std,stability_score,capacity_gap,daily_gap,operators_needed,stress_percentile,window_days,window_class,recommendation,reason
Nagaland,Meluri,74,17,935,952,0.22972972972972974,12.635135135135135,12.864864864864865,40.55922832212256,198.56563675549594,4.895574925725783,-918,-12.405405405405405,0,7.32421875,74,mid_term,Monitor / No Action,Within acceptable range (stress=7.3%)
Nagaland,Mokokchung,104,486,10173,10659,0.9067164179104478,18.979477611940297,19.886194029850746,119.46331595882093,564.280220979817,4.7234206838326775,-9687,-93.14423076923077,0,34.765625,104,mid_term,Monitor / No Action,Within acceptable range (stress=34.8%)
Nagaland,Mon,105,2201,17061,19262,5.672680412371134,43.97164948453608,49.644329896907216,399.634418345995,1658.9226914645235,4.151090257040899,-14860,-141.52380952380952,0,74.8046875,105,mid_term,Monitor / No Action,Within acceptable range (stress=74.8%)
Nagaland,Niuland,77,28,620,648,0.2204724409448819,4.881889763779528,5.102362204724409,126.02294224868315,471.2615399307341,3.7394603876205785,-592,-7.688311688311688,0,37.20703125,77,mid_term,Monitor / No Action,Within acceptable range (stress=37.2%)
Nagaland,Noklak,91,342,1076,1418,3.758241758241758,11.824175824175825,15.582417582417582,154.25351549757906,648.3722986246803,4.203263006811986,-734,-8.065934065934066,0,45.3125,91,mid_term,Monitor / No Action,Within acceptable range (stress=45.3%)
Nagaland,Peren,104,1451,5845,7296,5.64591439688716,22.7431906614786,28.389105058365757,214.09765087263207,1036.859178632071,4.842903840850925,-4394,-42.25,0,56.4453125,104,mid_term,Monitor / No Action,Within acceptable range (stress=56.4%)
Nagaland,Phek,101,1038,9829,10867,2.4832535885167464,23.514354066985646,25.997607655502392,380.65252564590264,1682.491836686002,4.420008546699014,-8791,-87.03960396039604,0,73.046875,101,mid_term,Monitor / No Action,Within acceptable range (stress=73.0%)
Nagaland,Shamator,94,247,512,759,2.627659574468085,5.446808510638298,8.074468085106384,989.8331593510333,3952.543467696998,3.993137062766566,-265,-2.8191489361702127,0,93.26171875,94,mid_term,Extra Counters,Sustained stress (93.3%) over mid-term (94 days)
Nagaland,Tseminyu,61,29,255,284,0.4603174603174603,4.0476190476190474,4.507936507936508,254.0594691219397,671.2241271421201,2.6419857030963643,-226,-3.7049180327868854,0,62.6953125,61,mid_term,Monitor / No Action,Within acceptable range (stress=62.7%)
Nagaland,Tuensang,105,1546,12467,14013,3.672209026128266,29.612826603325416,33.28503562945368,299.36236430912106,1541.6989050524887,5.149925103930014,-10921,-104.00952380952381,0,66.2109375,105,mid_term,Monitor / No Action,Within acceptable range (stress=66.2%)
Nagaland,Wokha,103,554,8081,8635,2.715686274509804,39.61274509803921,42.32843137254902,441.2446982380576,2201.9716218253116,4.990352609935973,-7527,-73.07766990291262,0,78.61328125,103,mid_term,Monitor / No Action,Within acceptable range (stress=78.6%)
Nagaland,Zunheboto,103,750,9756,10506,2.0215633423180592,26.296495956873315,28.318059299191376,231.95520032108044,1110.1973635331333,4.786237065430311,-9006,-87.4368932038835,0,60.25390625,103,mid_term,Monitor / No Action,Within acceptable range (stress=60.3%)
Odisha,Angul,104,2933,85808,88741,1.164813343923749,34.077839555202544,35.24265289912629,131.14592120649726,649.7738198120376,4.95454879027573,-82875,-796.875,0,38.4765625,104,mid_term,Monitor / No Action,Within acceptable range (stress=38.5%)
Odisha,Anugal,14,2,13,15,0.14285714285714285,0.9285714285714286,1.0714285714285714,142.85714285714286,363.13651960128146,2.5419378436440647,-11,-0.7857142857142857,0,41.796875,14,mid_term,Monitor / No Action,Within acceptable range (stress=41.8%)
Odisha,Anugul,100,203,3419,3622,0.190253045923149,3.204311152764761,3.39456419868791,54.41934586894821,254.12206271706972,4.669614987913365,-3216,-32.16,0,11.1328125,100,mid_term,Monitor / No Action,Within acceptable range (stress=11.1%)
Odisha,Anugul  *,1,0,1,1,0.0,1.0,1.0,0.0,,,-1,-1.0,0,2.001953125,1,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Odisha,Balangir,104,5501,131807,137308,1.9945612762871645,47.79079042784627,49.78535170413343,224.5578900578338,1126.0629444914684,5.014555176156498,-126306,-1214.4807692307693,0,59.375,104,mid_term,Monitor / No Action,Within acceptable range (stress=59.4%)
Odisha,Baleshwar,104,1185,33765,34950,0.2775175644028103,7.907494145199063,8.185011709601874,42.68472921936902,271.30267457311345,6.355816792512649,-32580,-313.2692307692308,0,7.91015625,104,mid_term,Monitor / No Action,Within acceptable range (stress=7.9%)
Odisha,Baleswar,104,5849,135390,141239,1.245262933787524,28.824781775601448,30.07004470938897,169.36887390129738,819.3080181471049,4.837389314138404,-129541,-1245.5865384615386,0,48.828125,104,mid_term,Monitor / No Action,Within acceptable range (stress=48.8%)
Odisha,Balianta,1,0,1,1,0.0,1.0,1.0,0.0,,,-1,-1.0,0,2.001953125,1,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Odisha,Bargarh,103,5095,108211,113306,2.1036333608587943,44.67836498761354,46.781998348472335,241.66250965251174,1258.6838155830683,5.208414863265585,-103116,-1001.1262135922331,0,61.23046875,103,mid_term,Monitor / No Action,Within acceptable range (stress=61.2%)
Odisha,Baudh,98,173,5612,5785,0.4138755980861244,13.425837320574162,13.839712918660288,50.31913564661911,249.41967070981522,4.956657360015943,-5439,-55.5,0,10.05859375,98,mid_term,Monitor / No Action,Within acceptable range (stress=10.1%)
Odisha,Bhadrak,105,4785,128859,133644,1.2849087003222341,34.60230934479055,35.88721804511278,141.3456958405609,767.245109100485,5.428107848845209,-124074,-1181.6571428571428,0,41.50390625,105,mid_term,Monitor / No Action,Within acceptable range (stress=41.5%)
Odisha,Bhadrak(R),1,0,1,1,0.0,1.0,1.0,0.0,,,-1,-1.0,0,2.001953125,1,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Odisha,Boudh,101,1388,30928,32316,1.2403932082216265,27.638963360142984,28.87935656836461,150.23616747851605,858.8918484623321,5.716906560989003,-29540,-292.4752475247525,0,43.9453125,101,mid_term,Monitor / No Action,Within acceptable range (stress=43.9%)
Odisha,Cuttack,106,5253,178573,183826,0.886881647813608,30.149079858179977,31.035961505993583,109.99727530104455,590.8419139129984,5.371374344697454,-173320,-1635.0943396226414,0,31.93359375,106,mid_term,Monitor / No Action,Within acceptable range (stress=31.9%)
Odisha,Debagarh,103,852,22319,23171,1.5241502683363148,39.92665474060823,41.45080500894454,157.51913372142857,785.3154668211928,4.985492636833388,-21467,-208.41747572815535,0,45.99609375,103,mid_term,Monitor / No Action,Within acceptable range (stress=46.0%)
Odisha,Dhenkanal,103,2955,98803,101758,1.4038004750593824,46.93729216152019,48.341092636579575,175.86959581913476,867.366855951454,4.931846917966058,-95848,-930.5631067961165,0,50.29296875,103,mid_term,Monitor / No Action,Within acceptable range (stress=50.3%)
Odisha,Gajapati,103,1998,74446,76444,1.3205551883674818,49.204230006609386,50.524785194976864,143.4965428821143,745.2874486435378,5.193729688150857,-72448,-703.3786407766991,0,41.9921875,103,mid_term,Monitor / No Action,Within acceptable range (stress=42.0%)
Odisha,Ganjam,104,7924,259902,267826,1.077948578424704,35.3560059855802,36.4339545640049,117.7681039841556,578.6504702885118,4.913431882494089,-251978,-2422.8653846153848,0,34.08203125,104,mid_term,Monitor / No Action,Within acceptable range (stress=34.1%)
Odisha,Jagatsinghapur,105,3102,59608,62710,1.2027917797595968,23.11283443195037,24.315626211709965,152.14695177660622,842.5966248173894,5.538008333194955,-56506,-538.152380952381,0,44.43359375,105,mid_term,Monitor / No Action,Within acceptable range (stress=44.4%)
Odisha,Jagatsinghpur,101,676,15715,16391,0.31916902738432484,7.419735599622285,7.73890462700661,58.60613664690774,376.89874882698035,6.43093606667212,-15039,-148.9009900990099,0,12.6953125,101,mid_term,Monitor / No Action,Within acceptable range (stress=12.7%)
Odisha,Jajapur,102,2545,79059,81604,0.677762982689747,21.054327563249,21.73209054593875,77.85164307966535,424.7415325845168,5.45571114586162,-76514,-750.1372549019608,0,20.3125,102,mid_term,Monitor / No Action,Within acceptable range (stress=20.3%)
Odisha,Jajapur  *,3,0,3,3,0.0,1.0,1.0,0.0,0.0,0.0,-3,-1.0,0,2.001953125,3,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Odisha,Jajpur,104,2462,51295,53757,0.7211482132396017,15.02489748096075,15.746045694200351,115.24624481952281,554.5689289493822,4.811992944541426,-48833,-469.5480769230769,0,33.69140625,104,mid_term,Monitor / No Action,Within acceptable range (stress=33.7%)
Odisha,Jharsuguda,103,1150,37373,38523,0.6736965436438196,21.893966022261278,22.567662565905096,81.49881453111442,431.51229505407713,5.294641436138942,-36223,-351.6796116504854,0,21.77734375,103,mid_term,Monitor / No Action,Within acceptable range (stress=21.8%)
Odisha,Kalahandi,105,4419,129995,134414,1.7956115400243804,52.82202356765543,54.6176351076798,193.517828793459,931.786894755265,4.814967621314788,-125576,-1195.9619047619049,0,53.7109375,105,mid_term,Monitor / No Action,Within acceptable range (stress=53.7%)
Odisha,Kandhamal,105,3027,81175,84202,1.355575459023735,36.35244066278549,37.70801612180922,196.25307230992908,978.2572737902993,4.984647005160801,-78148,-744.2666666666667,0,54.296875,105,mid_term,Monitor / No Action,Within acceptable range (stress=54.3%)
Odisha,Kendrapara,103,3916,107335,111251,1.0498659517426274,28.776139410187668,29.826005361930296,124.76809995928109,680.9154621446364,5.457404616742895,-103419,-1004.0679611650486,0,36.328125,103,mid_term,Monitor / No Action,Within acceptable range (stress=36.3%)
Odisha,Kendrapara *,1,1,0,1,1.0,0.0,1.0,1000.0,,,1,1.0,1,93.5546875,1,short_term,Mobile Aadhaar Van,High stress (93.6%) in short-term (1 days)
Odisha,Kendujhar,105,5291,142053,147344,1.320439231345146,35.45121038183179,36.77164961317694,172.30437406245844,839.465496032971,4.87196351594162,-136762,-1302.4952380952382,0,49.51171875,105,mid_term,Monitor / No Action,Within acceptable range (stress=49.5%)
Odisha,Khorda,104,4224,122427,126651,0.775045871559633,22.463669724770643,23.238715596330277,112.75789259915443,588.4287525769735,5.218468707996038,-118203,-1136.5673076923076,0,32.91015625,104,mid_term,Monitor / No Action,Within acceptable range (stress=32.9%)
Odisha,Khordha,103,1193,28818,30011,0.28431839847473783,6.867969494756911,7.152287893231649,50.35182492387617,311.2365767431458,6.181114509735569,-27625,-268.20388349514565,0,10.15625,103,mid_term,Monitor / No Action,Within acceptable range (stress=10.2%)
Odisha,Khordha  *,1,0,1,1,0.0,1.0,1.0,0.0,,,-1,-1.0,0,2.001953125,1,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Odisha,Koraput,105,4428,135936,140364,1.5206043956043955,46.68131868131868,48.20192307692308,188.62253855593738,1017.0980426562634,5.392211653131707,-131508,-1252.4571428571428,0,52.734375,105,mid_term,Monitor / No Action,Within acceptable range (stress=52.7%)
Odisha,Malkangiri,103,2863,64267,67130,2.9095528455284554,65.3119918699187,68.22154471544715,226.7669320005851,1199.5250571332865,5.289659108988089,-61404,-596.1553398058253,0,59.66796875,103,mid_term,Monitor / No Action,Within acceptable range (stress=59.7%)
Odisha,Mayurbhanj,105,8039,212040,220079,1.276031746031746,33.65714285714286,34.933174603174606,145.97590314519735,737.5741179972289,5.052676842059004,-204001,-1942.8666666666666,0,42.67578125,105,mid_term,Monitor / No Action,Within acceptable range (stress=42.7%)
Odisha,Nabarangapur,104,6167,120643,126810,4.244322092222987,83.03028217481074,87.27460426703372,433.07775686452896,1990.7639846577242,4.5967712641247225,-114476,-1100.7307692307693,0,77.83203125,104,mid_term,Monitor / No Action,Within acceptable range (stress=77.8%)
Odisha,Nabarangpur,1,442,0,442,442.0,0.0,442.0,442000.0,,,442,442.0,18,99.12109375,1,short_term,Mobile Aadhaar Van,High stress (99.1%) in short-term (1 days)
Odisha,Nayagarh,104,2423,78776,81199,1.0466522678185746,34.02850971922246,35.075161987041035,124.92872183624543,644.3925922851688,5.158040719323953,-76353,-734.1634615384615,0,36.71875,104,mid_term,Monitor / No Action,Within acceptable range (stress=36.7%)
Odisha,Nuapada,103,2096,60242,62338,2.9815078236130867,85.6927453769559,88.67425320056898,295.9774467744516,1280.1439403941965,4.325125543245119,-58146,-564.5242718446602,0,65.91796875,103,mid_term,Monitor / No Action,Within acceptable range (stress=65.9%)
Odisha,Puri,103,3652,99977,103629,1.1645408163265305,31.880420918367346,33.04496173469388,149.65010098427697,777.4265605943667,5.194927103650555,-96325,-935.1941747572815,0,43.75,103,mid_term,Monitor / No Action,Within acceptable range (stress=43.8%)
Odisha,Rayagada,105,3202,84098,87300,1.8802113916617733,49.38226658837346,51.26247798003523,321.8899338593149,2075.4775284369225,6.447766339837416,-80896,-770.4380952380952,0,68.06640625,105,mid_term,Monitor / No Action,Within acceptable range (stress=68.1%)
Odisha,Sambalpur,104,2525,75904,78429,1.0494596841230257,31.547797173732334,32.59725685785536,110.6425802642518,595.3899169354459,5.381151943144525,-73379,-705.5673076923077,0,32.2265625,104,mid_term,Monitor / No Action,Within acceptable range (stress=32.2%)
Odisha,Sonapur,103,1465,35652,37117,1.7275943396226414,42.04245283018868,43.77004716981132,176.98514727898774,793.597096275017,4.483950345695981,-34187,-331.9126213592233,0,50.48828125,103,mid_term,Monitor / No Action,Within acceptable range (stress=50.5%)
Odisha,Subarnapur,102,397,9493,9890,0.5838235294117647,13.96029411764706,14.544117647058824,101.56859769349214,460.4938398108003,4.533776349104368,-9096,-89.17647058823529,0,29.19921875,102,mid_term,Monitor / No Action,Within acceptable range (stress=29.2%)
Odisha,Sundargarh,103,704,21867,22571,0.21562021439509954,6.69739663093415,6.91301684532925,44.776339460166554,230.52457611376227,5.148241920867909,-21163,-205.46601941747574,0,8.59375,103,mid_term,Monitor / No Action,Within acceptable range (stress=8.6%)
Odisha,Sundergarh,104,3933,124765,128698,0.7848732787866693,24.89822390740371,25.68309718619038,132.79353594853205,655.7949565739414,4.938418225491684,-120832,-1161.8461538461538,0,38.8671875,104,mid_term,Monitor / No Action,Within acceptable range (stress=38.9%)
Puducherry,Cuddalore,5,0,6,6,0.0,1.2,1.2,0.0,0.0,0.0,-6,-1.2,0,2.001953125,5,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Puducherry,Karaikal,104,555,20603,21158,0.7350993377483444,27.288741721854304,28.02384105960265,131.17336388927842,542.6249506807585,4.136669198097099,-20048,-192.76923076923077,0,38.57421875,104,mid_term,Monitor / No Action,Within acceptable range (stress=38.6%)
Puducherry,Pondicherry,104,1077,29266,30343,0.5292383292383293,14.38132678132678,14.910565110565111,71.3207636386848,356.59866744673354,4.999857676729057,-28189,-271.0480769230769,0,18.1640625,104,mid_term,Monitor / No Action,Within acceptable range (stress=18.2%)
Puducherry,Puducherry,105,1311,42960,44271,0.5729895104895105,18.776223776223777,19.349213286713287,79.60222153537107,412.6879953808124,5.184312737863727,-41649,-396.65714285714284,0,20.99609375,105,mid_term,Monitor / No Action,Within acceptable range (stress=21.0%)
Puducherry,Viluppuram,8,0,8,8,0.0,1.0,1.0,0.0,0.0,0.0,-8,-1.0,0,2.001953125,8,mid_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Puducherry,Yanam,78,30,447,477,0.38461538461538464,5.730769230769231,6.115384615384615,51.38705161705583,274.312275847003,5.33805558325465,-417,-5.346153846153846,0,10.64453125,78,mid_term,Monitor / No Action,Within acceptable range (stress=10.6%)
Punjab,Amritsar,107,9544,224101,233645,2.6930022573363432,63.23391647855531,65.92691873589165,222.1451209882478,1871.7042213941113,8.425554374155062,-214557,-2005.2056074766356,0,58.88671875,107,mid_term,Monitor / No Action,Within acceptable range (stress=58.9%)
Punjab,Barnala,104,1001,44927,45928,0.9737354085603113,43.70330739299611,44.67704280155642,140.14143788155064,645.4171808096063,4.60543708648138,-43926,-422.36538461538464,0,41.40625,104,mid_term,Monitor / No Action,Within acceptable range (stress=41.4%)
Punjab,Bathinda,104,2657,126993,129650,1.4125465178096757,67.51355661881978,68.92610313662945,181.35927097049193,960.6989781190086,5.297185392247888,-124336,-1195.5384615384614,0,51.171875,104,mid_term,Monitor / No Action,Within acceptable range (stress=51.2%)
Punjab,Faridkot,103,891,49884,50775,1.1027227722772277,61.73762376237624,62.84034653465346,136.20027437423252,759.0929284674979,5.573317371332234,-48993,-475.6601941747573,0,40.0390625,103,mid_term,Monitor / No Action,Within acceptable range (stress=40.0%)
Punjab,Fatehgarh Sahib,104,1032,46936,47968,0.6944818304172274,31.585464333781964,32.279946164199195,82.8265769116976,467.6797974764209,5.646426165225307,-45904,-441.38461538461536,0,22.265625,104,mid_term,Monitor / No Action,Within acceptable range (stress=22.3%)
